"CPU Time","Memory Bound","Memory Bound","Loads","Stores","LLC Miss Count","Module","Function (Full)","Source File","Start Address"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x1403fd190","[Unknown]","0x1403fd190"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","IoGetStackLimits","[Unknown]","0x140306210"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x140313e9c","[Unknown]","0x140313e9c"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x1402931e0","[Unknown]","0x1402931e0"
"9.99996e-05","0","0","100000","100000","0","ntoskrnl.exe","func@0x1402e9487","[Unknown]","0x1402e9487"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1402a212c","[Unknown]","0x1402a212c"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x14032606c","[Unknown]","0x14032606c"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","ExAcquireRundownProtectionCacheAware","[Unknown]","0x1402a6450"
"9.99996e-05","","0","100000","100000","0","ntoskrnl.exe","func@0x14041df9c","[Unknown]","0x14041df9c"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140312a74","[Unknown]","0x140312a74"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140852cd0","[Unknown]","0x140852cd0"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x140311c90","[Unknown]","0x140311c90"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","InterlockedPushListSList","[Unknown]","0x1406ae330"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x14032f4a0","[Unknown]","0x14032f4a0"
"9.99996e-05","0","0","100000","100000","0","ntoskrnl.exe","func@0x14043a4c0","[Unknown]","0x14043a4c0"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140226b20","[Unknown]","0x140226b20"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x1403e19e0","[Unknown]","0x1403e19e0"
"9.99996e-05","0","0","400000","100000","0","ntoskrnl.exe","KeQueryPerformanceCounter","[Unknown]","0x140365f00"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140284db2","[Unknown]","0x140284db2"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140269990","[Unknown]","0x140269990"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x1402c6be0","[Unknown]","0x1402c6be0"
"9.99996e-05","0","0","200000","0","0","ntoskrnl.exe","func@0x1403cba40","[Unknown]","0x1403cba40"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","ExAcquireResourceExclusiveLite","[Unknown]","0x14024f4b0"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","PsGetCurrentServerSilo","[Unknown]","0x1403dec90"
"9.99996e-05","0","0","0","200000","0","ntoskrnl.exe","func@0x1402af43f","[Unknown]","0x1402af43f"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x14028a2f0","[Unknown]","0x14028a2f0"
"9.99996e-05","0","0","200000","200000","0","ntoskrnl.exe","func@0x1404f4e50","[Unknown]","0x1404f4e50"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140266a30","[Unknown]","0x140266a30"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140258b80","[Unknown]","0x140258b80"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x14020af30","[Unknown]","0x14020af30"
"9.99996e-05","0","0","300000","100000","0","ntoskrnl.exe","func@0x140459f50","[Unknown]","0x140459f50"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x140272930","[Unknown]","0x140272930"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x1402697d0","[Unknown]","0x1402697d0"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1408eb580","[Unknown]","0x1408eb580"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x140311c58","[Unknown]","0x140311c58"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","ExReleaseAutoExpandPushLockShared","[Unknown]","0x140372290"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140237421","[Unknown]","0x140237421"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1406af9a3","[Unknown]","0x1406af9a3"
"9.99996e-05","0","0","100000","500000","0","ntoskrnl.exe","func@0x14043b4d0","[Unknown]","0x14043b4d0"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x140269b10","[Unknown]","0x140269b10"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140364ab1","[Unknown]","0x140364ab1"
"9.99996e-05","","0","100000","100000","0","ntoskrnl.exe","func@0x140249050","[Unknown]","0x140249050"
"9.99996e-05","","0","100000","0","0","ntoskrnl.exe","func@0x140250293","[Unknown]","0x140250293"
"9.99996e-05","0","0","200000","100000","0","ntoskrnl.exe","func@0x1402db7c0","[Unknown]","0x1402db7c0"
"9.99996e-05","0","0","100000","100000","0","ntoskrnl.exe","func@0x1404146ba","[Unknown]","0x1404146ba"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1402bd6c7","[Unknown]","0x1402bd6c7"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1402b477f","[Unknown]","0x1402b477f"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x1402ab1d0","[Unknown]","0x1402ab1d0"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x1402aa5bc","[Unknown]","0x1402aa5bc"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1404bb9b8","[Unknown]","0x1404bb9b8"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x14021a620","[Unknown]","0x14021a620"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x14084c750","[Unknown]","0x14084c750"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140331290","[Unknown]","0x140331290"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x140436132","[Unknown]","0x140436132"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1403312a8","[Unknown]","0x1403312a8"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x14041d1f0","[Unknown]","0x14041d1f0"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1408de20e","[Unknown]","0x1408de20e"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140a14180","[Unknown]","0x140a14180"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140301547","[Unknown]","0x140301547"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140976a20","[Unknown]","0x140976a20"
"9.99996e-05","0","0","500000","400000","0","ntoskrnl.exe","func@0x1402ca720","[Unknown]","0x1402ca720"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","PfFileInfoNotify","[Unknown]","0x140256c60"
"9.99996e-05","0","0","1100000","100000","0","ntoskrnl.exe","func@0x14023d25d","[Unknown]","0x14023d25d"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1402489c8","[Unknown]","0x1402489c8"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x1403d3bb0","[Unknown]","0x1403d3bb0"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","ExAcquireSpinLockExclusive","[Unknown]","0x14025cc60"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","RtlLookupEntryHashTable","[Unknown]","0x140408d30"
"9.99996e-05","0","0","100000","200000","0","ntoskrnl.exe","func@0x140217e02","[Unknown]","0x140217e02"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","FsRtlFindExtraCreateParameter","[Unknown]","0x1409892b0"
"9.99996e-05","0","0","0","0","0","wdiwifi.sys","func@0x1c000b1e0","[Unknown]","0x1c000b1e0"
"9.99996e-05","0","0","0","200000","0","ntoskrnl.exe","func@0x140241f4b","[Unknown]","0x140241f4b"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x14030a82f","[Unknown]","0x14030a82f"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","func@0x1c000ae94","[Unknown]","0x1c000ae94"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","func@0x1c0031e18","[Unknown]","0x1c0031e18"
"9.99996e-05","0","0","200000","300000","0","ntoskrnl.exe","func@0x140304b70","[Unknown]","0x140304b70"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c0179470","[Unknown]","0x1c0179470"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","RtlCompareMemory","[Unknown]","0x1406ae380"
"9.99996e-05","0","0","200000","700000","0","ntoskrnl.exe","func@0x1403cd510","[Unknown]","0x1403cd510"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","[dxgmms2.sys]","[Unknown]","0"
"9.99996e-05","0","0","0","100000","0","ucrtbase.dll","free","[Unknown]","0x180015de0"
"9.99996e-05","0","0","0","0","0","tcpip.sys","func@0x1c0150970","[Unknown]","0x1c0150970"
"9.99996e-05","0","0","0","0","0","kip_sequential_profile.exe","std::vector<Pixel,std::allocator<Pixel> >::operator[]","vector","0x140022e2f"
"9.99996e-05","0","0","200000","0","0","ntdll.dll","RtlUnicodeToMultiByteN","[Unknown]","0x18006a400"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x1402dd048","[Unknown]","0x1402dd048"
"9.99996e-05","0","0","100000","0","0","ntdll.dll","wcslen","[Unknown]","0x18012c880"
"9.99996e-05","0","0","100000","0","0","fltmgr.sys","FltGetStreamContext","[Unknown]","0x1c000b910"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1402c6960","[Unknown]","0x1402c6960"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140856e00","[Unknown]","0x140856e00"
"9.99996e-05","0","0","100000","0","0","fltmgr.sys","func@0x1c0010160","[Unknown]","0x1c0010160"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","func@0x1c0008415","[Unknown]","0x1c0008415"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x14000b5b0","[Unknown]","0x14000b5b0"
"9.99996e-05","0","0","100000","200000","0","kip_sequential_profile.exe","stbi__jpeg_get_bits","stb_image.h","0x14001bf8f"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x14014ce00","[Unknown]","0x14014ce00"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","func@0x1c00131d8","[Unknown]","0x1c00131d8"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x14030dab0","[Unknown]","0x14030dab0"
"9.99996e-05","0","0","0","0","0","fltmgr.sys","func@0x1c000c050","[Unknown]","0x1c000c050"
"9.99996e-05","","0","200000","0","0","ntdll.dll","NtReadFile","[Unknown]","0x180161e80"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x1402501f0","[Unknown]","0x1402501f0"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","func@0x1c0006670","[Unknown]","0x1c0006670"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","IoAllocateWorkItem","[Unknown]","0x140455680"
"9.99996e-05","0","0","200000","0","0","kip_sequential_profile.exe","load_jpeg_image(struct stbi__jpeg *, int *, int *, int *, int)","stb_image.h","0x140019650"
"9.99996e-05","0","0","0","0","0","ucrtbase.dll","fputc","[Unknown]","0x180038250"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x140133b30","[Unknown]","0x140133b30"
"9.99996e-05","0","0","0","0","0","dxgkrnl.sys","func@0x1c0049e20","[Unknown]","0x1c0049e20"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c01490ca","[Unknown]","0x1c01490ca"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x14013c910","[Unknown]","0x14013c910"
"9.99996e-05","0","0","100000","500000","0","fltmgr.sys","func@0x1c0009840","[Unknown]","0x1c0009840"
"9.99996e-05","0","0","0","100000","0","dxgmms2.sys","func@0x1c0010580","[Unknown]","0x1c0010580"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","func@0x1c003eb20","[Unknown]","0x1c003eb20"
"9.99996e-05","0","0","0","100000","0","dxgmms2.sys","func@0x1c0009570","[Unknown]","0x1c0009570"
"9.99996e-05","0","0","0","0","0","dxgkrnl.sys","func@0x1c0032460","[Unknown]","0x1c0032460"
"9.99996e-05","0","0","0","0","0","tcpip.sys","func@0x1c00ce300","[Unknown]","0x1c00ce300"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x1402162a0","[Unknown]","0x1402162a0"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x1402bea40","[Unknown]","0x1402bea40"
"9.99996e-05","0","0","200000","100000","0","kip_sequential_profile.exe","stbi__stdio_read(void *, char *, int)","stb_image.h","0x14000be60"
"9.99996e-05","0","0","100000","100000","0","igdkmdn64.sys","func@0x140157aa0","[Unknown]","0x140157aa0"
"9.99996e-05","0","0","0","0","0","ntdll.dll","func@0x1800cc980","[Unknown]","0x1800cc980"
"9.99996e-05","0","0","800000","0","0","ntoskrnl.exe","func@0x1408b2920","[Unknown]","0x1408b2920"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x14012efa0","[Unknown]","0x14012efa0"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x1402b8190","[Unknown]","0x1402b8190"
"9.99996e-05","0","0","100000","0","0","fileinfo.sys","func@0x1c0001000","[Unknown]","0x1c0001000"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x14003bc10","[Unknown]","0x14003bc10"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x14044f9c0","[Unknown]","0x14044f9c0"
"9.99996e-05","0","0","0","0","0","nllsnx.sys","func@0x14004eff8","[Unknown]","0x14004eff8"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x140151610","[Unknown]","0x140151610"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x1400bbc20","[Unknown]","0x1400bbc20"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x140149700","[Unknown]","0x140149700"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x14003e4f0","[Unknown]","0x14003e4f0"
"9.99996e-05","0","0","100000","100000","0","ntoskrnl.exe","func@0x1403de9f0","[Unknown]","0x1403de9f0"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x14012fb90","[Unknown]","0x14012fb90"
"9.99996e-05","0","0","0","0","0","igdkmdn64.sys","func@0x1403b62a0","[Unknown]","0x1403b62a0"
"9.99996e-05","0","0","0","0","0","intelppm.sys","func@0x1c0003150","[Unknown]","0x1c0003150"
"9.99996e-05","0","0","0","0","0","volsnap.sys","func@0x1c005d1c5","[Unknown]","0x1c005d1c5"
"9.99996e-05","0","0","100000","0","0","igdkmdn64.sys","func@0x14016b5c0","[Unknown]","0x14016b5c0"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1402aa4f0","[Unknown]","0x1402aa4f0"
"9.99996e-05","0","0","300000","0","0","ntoskrnl.exe","func@0x1402dcd0a","[Unknown]","0x1402dcd0a"
"9.99996e-05","0","0","0","0","0","iastorvd.sys","func@0x1400cdd20","[Unknown]","0x1400cdd20"
"9.99996e-05","0","0","100000","100000","0","ntoskrnl.exe","func@0x140287781","[Unknown]","0x140287781"
"9.99996e-05","0","0","0","0","0","ntdll.dll","func@0x180048e50","[Unknown]","0x180048e50"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","KeReleaseInStackQueuedSpinLockFromDpcLevel","[Unknown]","0x14024f2f0"
"9.99996e-05","0","0","300000","0","0","ntoskrnl.exe","func@0x1403f0a40","[Unknown]","0x1403f0a40"
"9.99996e-05","0","0","0","100000","0","ntdll.dll","func@0x180029630","[Unknown]","0x180029630"
"9.99996e-05","0","0","300000","300000","0","ntoskrnl.exe","func@0x1403cda48","[Unknown]","0x1403cda48"
"9.99996e-05","0","0","0","0","0","ntdll.dll","func@0x180048da8","[Unknown]","0x180048da8"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1403d04b0","[Unknown]","0x1403d04b0"
"9.99996e-05","0","0","0","200000","0","kip_sequential_profile.exe","stbi__refill_buffer(struct stbi__context *)","stb_image.h","0x1400103c0"
"9.99996e-05","0","0","0","0","0","netio.sys","func@0x1c0009962","[Unknown]","0x1c0009962"
"9.99996e-05","0","0","600000","200000","0","ntoskrnl.exe","func@0x1403e6524","[Unknown]","0x1403e6524"
"9.99996e-05","0","0","0","0","0","netio.sys","RtlIsTimerWheelSuspended","[Unknown]","0x1c0043b30"
"9.99996e-05","0","0","500000","200000","0","ntoskrnl.exe","func@0x14023f5e0","[Unknown]","0x14023f5e0"
"9.99996e-05","0","0","100000","100000","0","ntoskrnl.exe","func@0x1404185a0","[Unknown]","0x1404185a0"
"9.99996e-05","0","0","100000","0","0","ntoskrnl.exe","func@0x1402af070","[Unknown]","0x1402af070"
"9.99996e-05","0","0","100000","100000","0","ntoskrnl.exe","func@0x1402a05b5","[Unknown]","0x1402a05b5"
"9.99996e-05","","0","0","0","0","ntdll.dll","func@0x180017f70","[Unknown]","0x180017f70"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x1402b1bc0","[Unknown]","0x1402b1bc0"
"9.99996e-05","0","0","0","0","0","dxgmms2.sys","func@0x1c0006b02","[Unknown]","0x1c0006b02"
"9.99996e-05","0","0","0","200000","0","kip_sequential_profile.exe","std::_Uninitialized_backout_al<std::allocator<std::vector<Pixel,std::allocator<Pixel> > > >::_Emplace_back","xmemory","0x140021ab0"
"9.99996e-05","0","0","0","0","0","nllnethub.sys","func@0x140025a50","[Unknown]","0x140025a50"
"9.99996e-05","0","0","0","0","0","nllbidsdriver.sys","func@0x180020748","[Unknown]","0x180020748"
"9.99996e-05","0","0","0","0","0","kip_sequential_profile.exe","std::vector<Pixel,std::allocator<Pixel> >::_Buy_nonzero","vector","0x140021ae6"
"9.99996e-05","0","0","100000","0","0","bindflt.sys","func@0x1c0007010","[Unknown]","0x1c0007010"
"9.99996e-05","0","0","0","0","0","nllbidsdriver.sys","func@0x18000f9cc","[Unknown]","0x18000f9cc"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x140071ef0","[Unknown]","0x140071ef0"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c0113fc0","[Unknown]","0x1c0113fc0"
"9.99996e-05","0","0","0","0","0","kernel32.dll","func@0x180025bfc","[Unknown]","0x180025bfc"
"9.99996e-05","0","0","0","0","0","ntoskrnl.exe","func@0x140217140","[Unknown]","0x140217140"
"9.99996e-05","0","0","0","100000","0","ntoskrnl.exe","func@0x14025e860","[Unknown]","0x14025e860"
"9.99996e-05","0","0","300000","0","0","ntoskrnl.exe","func@0x140262960","[Unknown]","0x140262960"
"9.99996e-05","0","0","300000","100000","0","kip_sequential_profile.exe","stbi__get8","stb_image.h","0x14001b91d"
"9.99996e-05","0","0","0","0","0","vtss.sys","func@0x27aa0","[Unknown]","0x27aa0"
"9.99996e-05","0","0","0","0","0","nllbidsdriver.sys","func@0x180010f40","[Unknown]","0x180010f40"
"9.99996e-05","0","0","200000","400000","0","cng.sys","func@0x1c0095400","[Unknown]","0x1c0095400"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c0003b80","[Unknown]","0x1c0003b80"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c0193080","[Unknown]","0x1c0193080"
"9.99996e-05","0","0","0","0","0","nllarpot.sys","func@0x1400176b0","[Unknown]","0x1400176b0"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c0006070","[Unknown]","0x1c0006070"
"9.99996e-05","0","0","0","0","0","kernelbase.dll","func@0x180058884","[Unknown]","0x180058884"
"9.99996e-05","0","0","100000","0","0","ntfs.sys","func@0x1c028819b","[Unknown]","0x1c028819b"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c01fc240","[Unknown]","0x1c01fc240"
"9.99996e-05","0","0","0","0","0","nllarpot.sys","func@0x140009d80","[Unknown]","0x140009d80"
"9.99996e-05","0","0","0","0","0","fileinfo.sys","[fileinfo.sys]","[Unknown]","0"
"9.99996e-05","0","0","100000","0","0","ntdll.dll","func@0x18012e130","[Unknown]","0x18012e130"
"9.99996e-05","0","0","200000","0","0","symcryptk.dll","func@0x1c0001a00","[Unknown]","0x1c0001a00"
"9.99996e-05","0","0","300000","300000","0","kip_sequential_profile.exe","std::_Default_allocator_traits<std::allocator<Pixel> >::destroy","xmemory","0x1400217e0"
"9.99996e-05","0","0","0","0","0","sepdrv5.sys","func@0x1e424","[Unknown]","0x1e424"
"9.99996e-05","0","0","0","0","0","classpnp.sys","ClassCompleteRequest","[Unknown]","0x1c00073d0"
"9.99996e-05","0","0","0","0","0","fltmgr.sys","func@0x1c0009613","[Unknown]","0x1c0009613"
"9.99996e-05","0","0","100000","200000","0","kip_sequential_profile.exe","std::vector<Pixel,std::allocator<Pixel> >::_Tidy","vector","0x1400217a0"
"9.99996e-05","0","0","0","0","0","fltmgr.sys","FltReleasePushLock","[Unknown]","0x1c0012d60"
"9.99996e-05","","0","100000","400000","0","ntdll.dll","func@0x18000f39a","[Unknown]","0x18000f39a"
"9.99996e-05","0","0","300000","0","0","ntfs.sys","func@0x1c0012db0","[Unknown]","0x1c0012db0"
"9.99996e-05","0","0","0","100000","0","kernelbase.dll","ReadFile","[Unknown]","0x18004d400"
"9.99996e-05","0","0","100000","0","0","ntdll.dll","func@0x1800d3f33","[Unknown]","0x1800d3f33"
"9.99996e-05","0","0","0","0","0","fltmgr.sys","FltAcquirePushLockShared","[Unknown]","0x1c0012a50"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x1402ae8c0","[Unknown]","0x1402ae8c0"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x140040f20","[Unknown]","0x140040f20"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x140306d80","[Unknown]","0x140306d80"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x140098660","[Unknown]","0x140098660"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x140307390","[Unknown]","0x140307390"
"9.99996e-05","0","0","0","0","0","fltmgr.sys","FltGetFileSystemType","[Unknown]","0x1c0013a40"
"9.99996e-05","0","0","0","0","0","ntfs.sys","func@0x1c0187890","[Unknown]","0x1c0187890"
"9.99996e-05","0","0","0","0","0","fltmgr.sys","func@0x1c0011246","[Unknown]","0x1c0011246"
"9.99996e-05","0","0","0","0","0","ntdll.dll","func@0x180048ce4","[Unknown]","0x180048ce4"
"9.99996e-05","0","0","0","0","0","kip_sequential_profile.exe","std::vector<unsigned char,std::allocator<unsigned char> >::operator[]","vector","0x14000bada"
"9.99996e-05","0","0","0","0","0","ntdll.dll","func@0x180087f50","[Unknown]","0x180087f50"
"9.99996e-05","0","0","0","0","0","netwtw10.sys","func@0x1403236e0","[Unknown]","0x1403236e0"
"9.99996e-05","0","0","0","0","0","ucrtbase.dll","func@0x18002c300","[Unknown]","0x18002c300"
"9.99996e-05","0","0","0","0","0","fltmgr.sys","func@0x1c000bc10","[Unknown]","0x1c000bc10"
"0","0","0","400000","100000","0","ntoskrnl.exe","func@0x140323140","[Unknown]","0x140323140"
"0","0","0","100000","0","0","ntoskrnl.exe","NtAllocateLocallyUniqueId","[Unknown]","0x140a16ac0"
"0","0","0","100000","200000","0","ntoskrnl.exe","func@0x14026853c","[Unknown]","0x14026853c"
"0","0","0","0","200000","0","igdkmdn64.sys","func@0x14004ad80","[Unknown]","0x14004ad80"
"0","0","0","0","100000","0","igdkmdn64.sys","func@0x140168df0","[Unknown]","0x140168df0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14044a5da","[Unknown]","0x14044a5da"
"0","0","0","100000","0","0","igdkmdn64.sys","func@0x14021ca20","[Unknown]","0x14021ca20"
"0","0","0","100000","0","0","igdkmdn64.sys","func@0x1403279f0","[Unknown]","0x1403279f0"
"0","0","0","0","100000","0","igdkmdn64.sys","func@0x140037e40","[Unknown]","0x140037e40"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1403cdc0e","[Unknown]","0x1403cdc0e"
"0","0","0","100000","0","0","igdkmdn64.sys","func@0x140305dc0","[Unknown]","0x140305dc0"
"0","0","0","0","400000","0","ntoskrnl.exe","func@0x1402e5ea0","[Unknown]","0x1402e5ea0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x1402a741c","[Unknown]","0x1402a741c"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14036e710","[Unknown]","0x14036e710"
"0","0","0","200000","100000","0","ntoskrnl.exe","func@0x140286cc4","[Unknown]","0x140286cc4"
"0","0","0","100000","0","0","igdkmdn64.sys","func@0x1402b2de0","[Unknown]","0x1402b2de0"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x1402782eb","[Unknown]","0x1402782eb"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x14047eca0","[Unknown]","0x14047eca0"
"0","","0","200000","100000","0","ntoskrnl.exe","func@0x140257940","[Unknown]","0x140257940"
"0","0","0","0","100000","0","igdkmdn64.sys","func@0x1401473a0","[Unknown]","0x1401473a0"
"0","0","0","0","100000","0","igdkmdn64.sys","func@0x140056020","[Unknown]","0x140056020"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x14027d6ca","[Unknown]","0x14027d6ca"
"0","0","0","100000","100000","0","igdkmdn64.sys","func@0x140046710","[Unknown]","0x140046710"
"0","0","0","0","100000","0","igdkmdn64.sys","func@0x1400563b0","[Unknown]","0x1400563b0"
"0","0","0","100000","0","0","igdkmdn64.sys","func@0x1400540c0","[Unknown]","0x1400540c0"
"0","0","0","100000","0","0","igdkmdn64.sys","func@0x140223e40","[Unknown]","0x140223e40"
"0","0","0","0","0","0","igdkmdn64.sys","func@0x140196000","[Unknown]","0x140196000"
"0","0","0","100000","0","0","igdkmdn64.sys","func@0x140180050","[Unknown]","0x140180050"
"0","0","0","0","0","0","igdkmdn64.sys","func@0x140389140","[Unknown]","0x140389140"
"0","0","0","500000","500000","0","ntoskrnl.exe","func@0x1404079d4","[Unknown]","0x1404079d4"
"0","0","0","0","100000","0","ntoskrnl.exe","ExAllocatePool2","[Unknown]","0x140b690f0"
"0","0","0","200000","0","0","igdkmdn64.sys","func@0x140328260","[Unknown]","0x140328260"
"0","0","0","200000","0","0","ntoskrnl.exe","func@0x140228690","[Unknown]","0x140228690"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14023a0b0","[Unknown]","0x14023a0b0"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x140295cf8","[Unknown]","0x140295cf8"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x140304c94","[Unknown]","0x140304c94"
"0","0","0","500000","400000","0","ntoskrnl.exe","func@0x140239250","[Unknown]","0x140239250"
"0","0","0","0","100000","0","ntoskrnl.exe","func@0x1402a06a4","[Unknown]","0x1402a06a4"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14042826a","[Unknown]","0x14042826a"
"0","0","0","200000","400000","0","ntoskrnl.exe","func@0x14027d510","[Unknown]","0x14027d510"
"0","0","0","100000","0","0","ntoskrnl.exe","ExAcquireResourceSharedLite","[Unknown]","0x14031cf30"
"0","0","0","100000","0","0","ntoskrnl.exe","func@0x14025a5ff","[Unknown]","0x14025a5ff"
